4.8767 	WARNING 	User requested fullscreen with size [1920 1080], but screen is actually [1440, 900]. Using actual size
159.9668 	EXP 	cueImage: autoDraw = True
161.9511 	EXP 	cueImage: autoDraw = False
161.9511 	EXP 	fixation: autoDraw = True
165.9748 	EXP 	fixation: autoDraw = False
165.9748 	EXP 	fixation: autoDraw = False
165.9748 	EXP 	Target: image = 'images/WinProbe.bmp'
165.9748 	EXP 	Target: autoDraw = True
166.4381 	DATA 	Keypress: space
166.4686 	EXP 	Target: autoDraw = False
166.4686 	EXP 	Target: autoDraw = False
166.4686 	EXP 	feedbackMsg: text = 'You pressed too slow!\n\nYou did not win $0.20!\n\nTotal Earnings: $-6.00!'
166.4686 	EXP 	feedbackMsg: autoDraw = True
167.9367 	EXP 	New trial (rep=0, index=24): OrderedDict([('Condition', 'Triangle'), ('FixationDur', 2000)])
167.9516 	EXP 	feedbackMsg: autoDraw = False
167.9516 	EXP 	feedbackMsg: autoDraw = False
167.9516 	EXP 	cueImage: image = 'images/Neutral.bmp'
167.9516 	EXP 	cueImage: autoDraw = True
169.9520 	EXP 	cueImage: autoDraw = False
169.9520 	EXP 	cueImage: autoDraw = False
169.9520 	EXP 	fixation: autoDraw = True
171.9520 	EXP 	fixation: autoDraw = False
171.9520 	EXP 	fixation: autoDraw = False
171.9520 	EXP 	Target: image = 'images/NeutralProbe.bmp'
171.9520 	EXP 	Target: autoDraw = True
172.4689 	EXP 	Target: autoDraw = False
172.4689 	EXP 	Target: autoDraw = False
172.4689 	EXP 	feedbackMsg: text = 'You pressed too slow!\n\nYou did not win or lose anything!\n\nTotal Earnings: $-6.00!'
172.4689 	EXP 	feedbackMsg: autoDraw = True
172.6381 	DATA 	Keypress: space
173.9375 	EXP 	New trial (rep=0, index=25): OrderedDict([('Condition', 'LgPun'), ('FixationDur', 2000)])
173.9524 	EXP 	feedbackMsg: autoDraw = False
173.9524 	EXP 	feedbackMsg: autoDraw = False
173.9524 	EXP 	cueImage: image = 'images/LoseBig.bmp'
173.9524 	EXP 	cueImage: autoDraw = True
175.9529 	EXP 	cueImage: autoDraw = False
175.9529 	EXP 	cueImage: autoDraw = False
175.9529 	EXP 	fixation: autoDraw = True
177.9529 	EXP 	fixation: autoDraw = False
177.9529 	EXP 	fixation: autoDraw = False
177.9529 	EXP 	Target: image = 'images/LoseProbe.bmp'
177.9529 	EXP 	Target: autoDraw = True
178.4698 	EXP 	Target: autoDraw = False
178.4698 	EXP 	Target: autoDraw = False
178.4698 	EXP 	feedbackMsg: text = 'You pressed too slow!\n\nYou lost $5.00!\n\nTotal Earnings: $-11.00!'
178.4698 	EXP 	feedbackMsg: autoDraw = True
179.9383 	EXP 	New trial (rep=0, index=26): OrderedDict([('Condition', 'SmallReward'), ('FixationDur', 2000)])
179.9696 	EXP 	feedbackMsg: autoDraw = False
179.9696 	EXP 	feedbackMsg: autoDraw = False
179.9696 	EXP 	cueImage: image = 'images/WinSmall.bmp'
179.9696 	EXP 	cueImage: autoDraw = True
181.9537 	EXP 	cueImage: autoDraw = False
181.9537 	EXP 	cueImage: autoDraw = False
181.9537 	EXP 	fixation: autoDraw = True
183.9703 	EXP 	fixation: autoDraw = False
183.9703 	EXP 	fixation: autoDraw = False
183.9703 	EXP 	Target: image = 'images/WinProbe.bmp'
183.9703 	EXP 	Target: autoDraw = True
184.3896 	DATA 	Keypress: space
184.4705 	EXP 	Target: autoDraw = False
184.4705 	EXP 	Target: autoDraw = False
184.4705 	EXP 	feedbackMsg: text = 'Correct Response!\n\nYou won $0.20!\n\nTotal Earnings: $-10.80!'
184.4705 	EXP 	feedbackMsg: autoDraw = True
185.9389 	EXP 	New trial (rep=0, index=27): OrderedDict([('Condition', 'Triangle'), ('FixationDur', 3000)])
185.9539 	EXP 	feedbackMsg: autoDraw = False
185.9539 	EXP 	feedbackMsg: autoDraw = False
185.9539 	EXP 	cueImage: image = 'images/Neutral.bmp'
185.9539 	EXP 	cueImage: autoDraw = True
187.9545 	EXP 	cueImage: autoDraw = False
187.9545 	EXP 	cueImage: autoDraw = False
187.9545 	EXP 	fixation: autoDraw = True
190.9555 	EXP 	fixation: autoDraw = False
190.9555 	EXP 	fixation: autoDraw = False
190.9555 	EXP 	Target: image = 'images/NeutralProbe.bmp'
190.9555 	EXP 	Target: autoDraw = True
191.4710 	EXP 	Target: autoDraw = False
191.4710 	EXP 	Target: autoDraw = False
191.4710 	EXP 	feedbackMsg: text = 'You pressed too slow!\n\nYou did not win or lose anything!\n\nTotal Earnings: $-10.80!'
191.4710 	EXP 	feedbackMsg: autoDraw = True
192.3411 	DATA 	Keypress: escape
192.6173 	EXP 	window1: mouseVisible = True
